Year,home_team,away_team,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,Round,_home_team_norm,_away_team_norm,Home_Avg_Squad_Age,Away_Avg_Squad_Age,Home_Avg_Experience_Caps,Away_Avg_Experience_Caps,Home_FIFA_Rank,Away_FIFA_Rank,FIFA_Rank_Diff,Age_Diff,Exp_Diff
2014,Japan,Colombia,1,,,4,,,Group stage,Japan,Colombia,27.22,27.43,40.39,28.26,29.0,4.0,-25.0,-0.21000000000000085,12.129999999999999
2014,Greece,Côte d'Ivoire,2,,,1,,,Group stage,Greece,Cote d'Ivoire,28.52,,38.78,,15.0,,,,
2014,Australia,Spain,0,,,3,,,Group stage,Australia,Spain,26.39,28.26,17.78,60.48,30.0,1.0,-29.0,-1.870000000000001,-42.699999999999996
2014,Netherlands,Chile,2,,,0,,,Group stage,Netherlands,Chile,26.43,28.04,28.65,34.96,8.0,12.0,4.0,-1.6099999999999994,-6.310000000000002
2014,Croatia,Mexico,1,,,3,,,Group stage,Croatia,Mexico,27.35,27.17,39.87,41.22,17.0,24.0,7.0,0.17999999999999972,-1.3500000000000014
2014,Cameroon,Brazil,1,,,4,,,Group stage,Cameroon,Brazil,26.57,28.39,30.22,29.65,31.0,11.0,-20.0,-1.8200000000000003,0.5700000000000003
2014,Belgium,Russia,1,,,0,,,Group stage,Belgium,Russia,25.91,27.43,32.57,26.7,5.0,18.0,13.0,-1.5199999999999996,5.870000000000001
2014,Korea Republic,Algeria,2,,,4,,,Group stage,South Korea,Algeria,27.13,26.57,42.09,16.57,,26.0,,0.5599999999999987,25.520000000000003
2014,United States,Portugal,2,,,2,,,Group stage,USA,Portugal,28.83,28.48,50.13,38.13,,14.0,,0.34999999999999787,12.0
2014,Argentina,IR Iran,1,,,0,,,Group stage,Argentina,Iran,28.83,28.48,32.22,30.61,3.0,,,0.34999999999999787,1.6099999999999994
2014,Germany,Ghana,2,,,2,,,Group stage,Germany,Ghana,26.22,25.65,42.78,30.7,2.0,23.0,21.0,0.5700000000000003,12.080000000000002
2014,Nigeria,Bosnia and Herzegovina,1,,,0,,,Group stage,Nigeria,Bosnia & Herzegovina,25.83,,28.17,,27.0,16.0,-11.0,,
2014,Italy,Costa Rica,0,,,1,,,Group stage,Italy,Costa Rica,27.91,27.7,32.74,39.96,9.0,25.0,16.0,0.21000000000000085,-7.219999999999999
2014,Switzerland,France,2,,,5,,,Group stage,Switzerland,France,26.09,26.83,32.22,21.35,7.0,20.0,13.0,-0.7399999999999984,10.869999999999997
2014,Honduras,Ecuador,1,,,2,,,Group stage,Honduras,Ecuador,28.74,27.78,47.43,35.39,28.0,22.0,-6.0,0.9599999999999973,12.04
2014,Colombia,Côte d'Ivoire,2,,,1,,,Group stage,Colombia,Cote d'Ivoire,27.43,,28.26,,4.0,,,,
2014,Uruguay,England,2,,,1,,,Group stage,Uruguay,England,28.57,26.65,49.96,28.57,6.0,10.0,4.0,1.9200000000000017,21.39
2014,Japan,Greece,0,,,0,,,Group stage,Japan,Greece,27.22,28.52,40.39,38.78,29.0,15.0,-14.0,-1.3000000000000007,1.6099999999999994
2014,Australia,Netherlands,2,,,3,,,Group stage,Australia,Netherlands,26.39,26.43,17.78,28.65,30.0,8.0,-22.0,-0.03999999999999915,-10.869999999999997
2014,Spain,Chile,0,,,2,,,Group stage,Spain,Chile,28.26,28.04,60.48,34.96,1.0,12.0,11.0,0.22000000000000242,25.519999999999996
2014,Cameroon,Croatia,0,,,4,,,Group stage,Cameroon,Croatia,26.57,27.35,30.22,39.87,31.0,17.0,-14.0,-0.7800000000000011,-9.649999999999999
2014,Belgium,Algeria,2,,,1,,,Group stage,Belgium,Algeria,25.91,26.57,32.57,16.57,5.0,26.0,21.0,-0.6600000000000001,16.0
2014,Brazil,Mexico,0,,,0,,,Group stage,Brazil,Mexico,28.39,27.17,29.65,41.22,11.0,24.0,13.0,1.2199999999999989,-11.57
2014,Russia,Korea Republic,1,,,1,,,Group stage,Russia,South Korea,27.43,27.13,26.7,42.09,18.0,,,0.3000000000000007,-15.390000000000004
2014,Germany,Portugal,4,,,0,,,Group stage,Germany,Portugal,26.22,28.48,42.78,38.13,2.0,14.0,12.0,-2.2600000000000016,4.649999999999999
2014,IR Iran,Nigeria,0,,,0,,,Group stage,Iran,Nigeria,28.48,25.83,30.61,28.17,,27.0,,2.650000000000002,2.4399999999999977
2014,Ghana,United States,1,,,2,,,Group stage,Ghana,USA,25.65,28.83,30.7,50.13,23.0,,,-3.1799999999999997,-19.430000000000003
2014,Switzerland,Ecuador,2,,,1,,,Group stage,Switzerland,Ecuador,26.09,27.78,32.22,35.39,7.0,22.0,15.0,-1.6900000000000013,-3.1700000000000017
2014,France,Honduras,3,,,0,,,Group stage,France,Honduras,26.83,28.74,21.35,47.43,20.0,28.0,8.0,-1.9100000000000001,-26.08
2014,Argentina,Bosnia and Herzegovina,2,,,1,,,Group stage,Argentina,Bosnia & Herzegovina,28.83,,32.22,,3.0,16.0,13.0,,
2014,Colombia,Greece,3,,,0,,,Group stage,Colombia,Greece,27.43,28.52,28.26,38.78,4.0,15.0,11.0,-1.0899999999999999,-10.52
2014,Uruguay,Costa Rica,1,,,3,,,Group stage,Uruguay,Costa Rica,28.57,27.7,49.96,39.96,6.0,25.0,19.0,0.870000000000001,10.0
2014,England,Italy,1,,,2,,,Group stage,England,Italy,26.65,27.91,28.57,32.74,10.0,9.0,-1.0,-1.2600000000000016,-4.170000000000002
2014,Côte d'Ivoire,Japan,2,,,1,,,Group stage,Cote d'Ivoire,Japan,,27.22,,40.39,,29.0,,,
2014,Mexico,Cameroon,1,,,0,,,Group stage,Mexico,Cameroon,27.17,26.57,41.22,30.22,24.0,31.0,7.0,0.6000000000000014,11.0
2014,Spain,Netherlands,1,,,5,,,Group stage,Spain,Netherlands,28.26,26.43,60.48,28.65,1.0,8.0,7.0,1.8300000000000018,31.83
2014,Chile,Australia,3,,,1,,,Group stage,Chile,Australia,28.04,26.39,34.96,17.78,12.0,30.0,18.0,1.6499999999999986,17.18
2014,Brazil,Croatia,3,,,1,,,Group stage,Brazil,Croatia,28.39,27.35,29.65,39.87,11.0,17.0,6.0,1.0399999999999991,-10.219999999999999
2010,Netherlands,Spain,0,,,1,,,Final,Netherlands,Spain,28.13,26.3,35.91,38.3,3.0,2.0,-1.0,1.8299999999999983,-2.3900000000000006
2010,Uruguay,Germany,2,,,3,,,Third-place match,Uruguay,Germany,27.09,25.35,23.04,26.57,23.0,5.0,-18.0,1.7399999999999984,-3.530000000000001
2010,Germany,Spain,0,,,1,,,Semi-finals,Germany,Spain,25.35,26.3,26.57,38.3,5.0,2.0,-3.0,-0.9499999999999993,-11.729999999999997
2010,Uruguay,Netherlands,2,,,3,,,Semi-finals,Uruguay,Netherlands,27.09,28.13,23.04,35.91,23.0,3.0,-20.0,-1.0399999999999991,-12.869999999999997
2010,Argentina,Germany,0,,,4,,,Quarter-finals,Argentina,Germany,27.57,25.35,24.43,26.57,6.0,5.0,-1.0,2.219999999999999,-2.1400000000000006
2010,Paraguay,Spain,0,,,1,,,Quarter-finals,Paraguay,Spain,28.87,26.3,33.48,38.3,20.0,2.0,-18.0,2.5700000000000003,-4.82
2010,Netherlands,Brazil,2,,,1,,,Quarter-finals,Netherlands,Brazil,28.13,29.17,35.91,38.7,3.0,1.0,-2.0,-1.0400000000000027,-2.7900000000000063
2010,Uruguay,Ghana,1,,4.0,1,,2.0,Quarter-finals,Uruguay,Ghana,27.09,24.91,23.04,23.65,23.0,29.0,6.0,2.1799999999999997,-0.6099999999999994
2010,Paraguay,Japan,0,,5.0,0,,3.0,Round of 16,Paraguay,Japan,28.87,28.17,33.48,47.74,20.0,30.0,10.0,0.6999999999999993,-14.260000000000005
2010,Spain,Portugal,1,,,0,,,Round of 16,Spain,Portugal,26.3,28.22,38.3,29.13,2.0,12.0,10.0,-1.9199999999999982,9.169999999999998
2010,Netherlands,Slovakia,2,,,1,,,Round of 16,Netherlands,Slovakia,28.13,26.65,35.91,24.52,3.0,27.0,24.0,1.4800000000000004,11.389999999999997
2010,Brazil,Chile,3,,,0,,,Round of 16,Brazil,Chile,29.17,26.43,38.7,24.65,1.0,17.0,16.0,2.740000000000002,14.050000000000004
2010,Germany,England,4,,,1,,,Round of 16,Germany,England,25.35,29.0,26.57,35.65,5.0,8.0,3.0,-3.6499999999999986,-9.079999999999998
2010,Argentina,Mexico,3,,,1,,,Round of 16,Argentina,Mexico,27.57,27.52,24.43,43.35,6.0,18.0,12.0,0.05000000000000071,-18.92
2010,Uruguay,Korea Republic,2,,,1,,,Round of 16,Uruguay,South Korea,27.09,27.13,23.04,42.09,23.0,,,-0.03999999999999915,-19.050000000000004
2010,United States,Ghana,1,,,2,,,Round of 16,USA,Ghana,28.83,24.91,50.13,23.65,,29.0,,3.919999999999998,26.480000000000004
2010,Portugal,Brazil,0,,,0,,,Group stage,Portugal,Brazil,28.22,29.17,29.13,38.7,12.0,1.0,-11.0,-0.9500000000000028,-9.570000000000004
2010,Korea DPR,Côte d'Ivoire,0,,,3,,,Group stage,North Korea,Cote d'Ivoire,25.43,,23.74,,,,,,
2010,Chile,Spain,1,,,2,,,Group stage,Chile,Spain,26.43,26.3,24.65,38.3,17.0,2.0,-15.0,0.129999999999999,-13.649999999999999
2010,Switzerland,Honduras,0,,,0,,,Group stage,Switzerland,Honduras,27.13,28.35,27.43,42.22,14.0,28.0,14.0,-1.2200000000000024,-14.79
2010,Paraguay,New Zealand,0,,,0,,,Group stage,Paraguay,New Zealand,28.87,27.91,33.48,21.48,20.0,32.0,12.0,0.9600000000000009,11.999999999999996
2010,Slovakia,Italy,3,,,2,,,Group stage,Slovakia,Italy,26.65,28.74,24.52,35.52,27.0,4.0,-23.0,-2.09,-11.000000000000004
2010,Denmark,Japan,1,,,3,,,Group stage,Denmark,Japan,28.35,28.17,36.57,47.74,24.0,30.0,6.0,0.17999999999999972,-11.170000000000002
2010,Cameroon,Netherlands,1,,,2,,,Group stage,Cameroon,Netherlands,25.57,28.13,29.61,35.91,15.0,3.0,-12.0,-2.5599999999999987,-6.299999999999997
2010,Slovenia,England,0,,,1,,,Group stage,Slovenia,England,27.17,29.0,22.61,35.65,31.0,8.0,-23.0,-1.8299999999999983,-13.04
2010,United States,Algeria,1,,,0,,,Group stage,USA,Algeria,28.83,26.74,50.13,20.96,,25.0,,2.09,29.17
2010,Ghana,Germany,0,,,1,,,Group stage,Ghana,Germany,24.91,25.35,23.65,26.57,29.0,5.0,-24.0,-0.4400000000000013,-2.9200000000000017
2010,Australia,Serbia,2,,,1,,,Group stage,Australia,Serbia,29.13,26.52,32.83,24.26,22.0,19.0,-3.0,2.6099999999999994,8.569999999999997
2010,Mexico,Uruguay,0,,,1,,,Group stage,Mexico,Uruguay,27.52,27.09,43.35,23.04,18.0,23.0,5.0,0.4299999999999997,20.310000000000002
2010,France,South Africa,1,,,2,,,Group stage,France,South Africa,28.17,26.83,30.65,22.65,10.0,33.0,23.0,1.3400000000000034,8.0
2010,Nigeria,Korea Republic,2,,,2,,,Group stage,Nigeria,South Korea,26.39,27.13,25.91,42.09,26.0,,,-0.7399999999999984,-16.180000000000003
2010,Greece,Argentina,0,,,2,,,Group stage,Greece,Argentina,28.04,27.57,30.65,24.43,16.0,6.0,-10.0,0.46999999999999886,6.219999999999999
2010,Portugal,Korea DPR,7,,,0,,,Group stage,Portugal,North Korea,28.22,25.43,29.13,23.74,12.0,,,2.789999999999999,5.390000000000001
2010,Chile,Switzerland,1,,,0,,,Group stage,Chile,Switzerland,26.43,27.13,24.65,27.43,17.0,14.0,-3.0,-0.6999999999999993,-2.780000000000001
2010,Spain,Honduras,2,,,0,,,Group stage,Spain,Honduras,26.3,28.35,38.3,42.22,2.0,28.0,26.0,-2.0500000000000007,-3.9200000000000017
2010,Slovakia,Paraguay,0,,,2,,,Group stage,Slovakia,Paraguay,26.65,28.87,24.52,33.48,27.0,20.0,-7.0,-2.2200000000000024,-8.959999999999997
2010,Italy,New Zealand,1,,,1,,,Group stage,Italy,New Zealand,28.74,27.91,35.52,21.48,4.0,32.0,28.0,0.8299999999999983,14.040000000000003
2010,Brazil,Côte d'Ivoire,3,,,1,,,Group stage,Brazil,Cote d'Ivoire,29.17,,38.7,,1.0,,,,
2010,Netherlands,Japan,1,,,0,,,Group stage,Netherlands,Japan,28.13,28.17,35.91,47.74,3.0,30.0,27.0,-0.0400000000000027,-11.830000000000005
2010,Ghana,Australia,1,,,1,,,Group stage,Ghana,Australia,24.91,29.13,23.65,32.83,29.0,22.0,-7.0,-4.219999999999999,-9.18
2010,Cameroon,Denmark,1,,,2,,,Group stage,Cameroon,Denmark,25.57,28.35,29.61,36.57,15.0,24.0,9.0,-2.780000000000001,-6.960000000000001
2010,Germany,Serbia,0,,,1,,,Group stage,Germany,Serbia,25.35,26.52,26.57,24.26,5.0,19.0,14.0,-1.1699999999999982,2.3099999999999987
2010,Slovenia,United States,2,,,2,,,Group stage,Slovenia,USA,27.17,28.83,22.61,50.13,31.0,,,-1.6599999999999966,-27.520000000000003
2010,England,Algeria,0,,,0,,,Group stage,England,Algeria,29.0,26.74,35.65,20.96,8.0,25.0,17.0,2.2600000000000016,14.689999999999998
2010,Argentina,Korea Republic,4,,,1,,,Group stage,Argentina,South Korea,27.57,27.13,24.43,42.09,6.0,,,0.4400000000000013,-17.660000000000004
2010,Greece,Nigeria,2,,,1,,,Group stage,Greece,Nigeria,28.04,26.39,30.65,25.91,16.0,26.0,10.0,1.6499999999999986,4.739999999999998
2010,France,Mexico,0,,,2,,,Group stage,France,Mexico,28.17,27.52,30.65,43.35,10.0,18.0,8.0,0.6500000000000021,-12.700000000000003
2010,Honduras,Chile,0,,,1,,,Group stage,Honduras,Chile,28.35,26.43,42.22,24.65,28.0,17.0,-11.0,1.9200000000000017,17.57
2010,Spain,Switzerland,0,,,1,,,Group stage,Spain,Switzerland,26.3,27.13,38.3,27.43,2.0,14.0,12.0,-0.8299999999999983,10.869999999999997
2010,South Africa,Uruguay,0,,,3,,,Group stage,South Africa,Uruguay,26.83,27.09,22.65,23.04,33.0,23.0,-10.0,-0.26000000000000156,-0.39000000000000057
2010,New Zealand,Slovakia,1,,,1,,,Group stage,New Zealand,Slovakia,27.91,26.65,21.48,24.52,32.0,27.0,-5.0,1.2600000000000016,-3.039999999999999
2010,Côte d'Ivoire,Portugal,0,,,0,,,Group stage,Cote d'Ivoire,Portugal,,28.22,,29.13,,12.0,,,
2010,Brazil,Korea DPR,2,,,1,,,Group stage,Brazil,North Korea,29.17,25.43,38.7,23.74,1.0,,,3.740000000000002,14.960000000000004
2010,Netherlands,Denmark,2,,,0,,,Group stage,Netherlands,Denmark,28.13,28.35,35.91,36.57,3.0,24.0,21.0,-0.22000000000000242,-0.6600000000000037
2010,Japan,Cameroon,1,,,0,,,Group stage,Japan,Cameroon,28.17,25.57,47.74,29.61,30.0,15.0,-15.0,2.6000000000000014,18.130000000000003
2010,Italy,Paraguay,1,,,1,,,Group stage,Italy,Paraguay,28.74,28.87,35.52,33.48,4.0,20.0,16.0,-0.13000000000000256,2.0400000000000063
2010,Algeria,Slovenia,0,,,1,,,Group stage,Algeria,Slovenia,26.74,27.17,20.96,22.61,25.0,31.0,6.0,-0.43000000000000327,-1.6499999999999986
2010,Serbia,Ghana,0,,,1,,,Group stage,Serbia,Ghana,26.52,24.91,24.26,23.65,19.0,29.0,10.0,1.6099999999999994,0.610000000000003
2010,Germany,Australia,4,,,0,,,Group stage,Germany,Australia,25.35,29.13,26.57,32.83,5.0,22.0,17.0,-3.7799999999999976,-6.259999999999998
2010,Korea Republic,Greece,2,,,0,,,Group stage,South Korea,Greece,27.13,28.04,42.09,30.65,,16.0,,-0.9100000000000001,11.440000000000005
2010,Argentina,Nigeria,1,,,0,,,Group stage,Argentina,Nigeria,27.57,26.39,24.43,25.91,6.0,26.0,20.0,1.1799999999999997,-1.4800000000000004
2010,England,United States,1,,,1,,,Group stage,England,USA,29.0,28.83,35.65,50.13,8.0,,,0.1700000000000017,-14.480000000000004
2010,South Africa,Mexico,1,,,1,,,Group stage,South Africa,Mexico,26.83,27.52,22.65,43.35,33.0,18.0,-15.0,-0.6900000000000013,-20.700000000000003
2010,Uruguay,France,0,,,0,,,Group stage,Uruguay,France,27.09,28.17,23.04,30.65,23.0,10.0,-13.0,-1.0800000000000018,-7.609999999999999
2010,Italy,France,1,,5.0,1,,3.0,Final,Italy,France,28.74,28.17,35.52,30.65,4.0,10.0,6.0,0.5699999999999967,4.8700000000000045
2010,Germany,Portugal,3,,,1,,,Third-place match,Germany,Portugal,25.35,28.22,26.57,29.13,5.0,12.0,7.0,-2.8699999999999974,-2.5599999999999987
2010,Portugal,France,0,,,1,,,Semi-finals,Portugal,France,28.22,28.17,29.13,30.65,12.0,10.0,-2.0,0.04999999999999716,-1.5199999999999996
2010,Germany,Italy,0,,,2,,,Semi-finals,Germany,Italy,25.35,28.74,26.57,35.52,5.0,4.0,-1.0,-3.389999999999997,-8.950000000000003
2010,England,Portugal,0,,1.0,0,,3.0,Quarter-finals,England,Portugal,29.0,28.22,35.65,29.13,8.0,12.0,4.0,0.7800000000000011,6.52
2010,Brazil,France,0,,,1,,,Quarter-finals,Brazil,France,29.17,28.17,38.7,30.65,1.0,10.0,9.0,1.0,8.050000000000004
2010,Germany,Argentina,1,,4.0,1,,2.0,Quarter-finals,Germany,Argentina,25.35,27.57,26.57,24.43,5.0,6.0,1.0,-2.219999999999999,2.1400000000000006
2010,Italy,Ukraine,3,,,0,,,Quarter-finals,Italy,Ukraine,28.74,26.39,35.52,29.74,4.0,28.0,24.0,2.349999999999998,5.780000000000005
2010,Brazil,Ghana,3,,,0,,,Round of 16,Brazil,Ghana,29.17,24.91,38.7,23.65,1.0,29.0,28.0,4.260000000000002,15.050000000000004
2010,Spain,France,1,,,3,,,Round of 16,Spain,France,26.3,28.17,38.3,30.65,2.0,10.0,8.0,-1.870000000000001,7.649999999999999
2010,Italy,Australia,1,,,0,,,Round of 16,Italy,Australia,28.74,29.13,35.52,32.83,4.0,22.0,18.0,-0.39000000000000057,2.690000000000005
2010,Switzerland,Ukraine,0,,0.0,0,,3.0,Round of 16,Switzerland,Ukraine,27.13,26.39,27.43,29.74,14.0,28.0,14.0,0.7399999999999984,-2.3099999999999987
2010,England,Ecuador,1,,,0,,,Round of 16,England,Ecuador,29.0,27.96,35.65,34.26,8.0,29.0,21.0,1.0399999999999991,1.3900000000000006
2010,Portugal,Netherlands,1,,,0,,,Round of 16,Portugal,Netherlands,28.22,28.13,29.13,35.91,12.0,3.0,-9.0,0.08999999999999986,-6.779999999999998
2010,Germany,Sweden,2,,,0,,,Round of 16,Germany,Sweden,25.35,27.3,26.57,27.3,5.0,17.0,12.0,-1.9499999999999993,-0.7300000000000004
2010,Argentina,Mexico,2,,,1,,,Round of 16,Argentina,Mexico,27.57,27.52,24.43,43.35,6.0,18.0,12.0,0.05000000000000071,-18.92
2010,Saudi Arabia,Spain,0,,,1,,,Group stage,Saudi Arabia,Spain,26.43,26.3,48.17,38.3,28.0,2.0,-26.0,0.129999999999999,9.870000000000005
2010,Ukraine,Tunisia,1,,,0,,,Group stage,Ukraine,Tunisia,26.39,27.43,29.74,31.22,28.0,26.0,-2.0,-1.0399999999999991,-1.4800000000000004
2010,Togo,France,0,,,2,,,Group stage,Togo,France,25.96,28.17,21.04,30.65,32.0,10.0,-22.0,-2.210000000000001,-9.61
2010,Switzerland,Korea Republic,2,,,0,,,Group stage,Switzerland,South Korea,27.13,27.13,27.43,42.09,14.0,,,0.0,-14.660000000000004
2010,Ghana,United States,2,,,1,,,Group stage,Ghana,USA,24.91,28.83,23.65,50.13,29.0,,,-3.919999999999998,-26.480000000000004
2010,Czech Republic,Italy,0,,,2,,,Group stage,Czechia,Italy,,28.74,,35.52,7.0,4.0,-3.0,,
2010,Japan,Brazil,1,,,4,,,Group stage,Japan,Brazil,28.17,29.17,47.74,38.7,30.0,1.0,-29.0,-1.0,9.04
2010,Croatia,Australia,2,,,2,,,Group stage,Croatia,Australia,28.13,29.13,27.57,32.83,11.0,22.0,11.0,-1.0,-5.259999999999998
2010,Portugal,Mexico,2,,,1,,,Group stage,Portugal,Mexico,28.22,27.52,29.13,43.35,12.0,18.0,6.0,0.6999999999999993,-14.220000000000002
2010,IR Iran,Angola,1,,,1,,,Group stage,Iran,Angola,27.17,26.74,36.83,19.39,,31.0,,0.43000000000000327,17.439999999999998
2010,Côte d'Ivoire,Serbia and Montenegro,3,,,2,,,Group stage,Cote d'Ivoire,Serbia and Montenegro,,28.48,,26.91,,27.0,,,
2010,Netherlands,Argentina,0,,,0,,,Group stage,Netherlands,Argentina,28.13,27.57,35.91,24.43,3.0,6.0,3.0,0.5599999999999987,11.479999999999997
2010,Costa Rica,Poland,1,,,2,,,Group stage,Costa Rica,Poland,27.7,28.74,39.96,25.83,25.0,31.0,6.0,-1.0399999999999991,14.130000000000003
2010,Ecuador,Germany,0,,,3,,,Group stage,Ecuador,Germany,27.96,25.35,34.26,26.57,29.0,5.0,-24.0,2.6099999999999994,7.689999999999998
2010,Paraguay,Trinidad and Tobago,2,,,0,,,Group stage,Paraguay,Trinidad and Tobago,28.87,29.57,33.48,40.22,20.0,29.0,9.0,-0.6999999999999993,-6.740000000000002
2010,Sweden,England,2,,,2,,,Group stage,Sweden,England,27.3,29.0,27.3,35.65,17.0,8.0,-9.0,-1.6999999999999993,-8.349999999999998
2010,Togo,Switzerland,0,,,2,,,Group stage,Togo,Switzerland,25.96,27.13,21.04,27.43,32.0,14.0,-18.0,-1.1699999999999982,-6.390000000000001
2010,Saudi Arabia,Ukraine,0,,,4,,,Group stage,Saudi Arabia,Ukraine,26.43,26.39,48.17,29.74,28.0,28.0,0.0,0.03999999999999915,18.430000000000003
2010,Spain,Tunisia,3,,,1,,,Group stage,Spain,Tunisia,26.3,27.43,38.3,31.22,2.0,26.0,24.0,-1.129999999999999,7.079999999999998
2010,Japan,Croatia,0,,,0,,,Group stage,Japan,Croatia,28.17,28.13,47.74,27.57,30.0,11.0,-19.0,0.0400000000000027,20.17
2010,Brazil,Australia,2,,,0,,,Group stage,Brazil,Australia,29.17,29.13,38.7,32.83,1.0,22.0,21.0,0.0400000000000027,5.8700000000000045
2010,France,Korea Republic,1,,,1,,,Group stage,France,South Korea,28.17,27.13,30.65,42.09,10.0,,,1.0400000000000027,-11.440000000000005
2010,Portugal,IR Iran,2,,,0,,,Group stage,Portugal,Iran,28.22,27.17,29.13,36.83,12.0,,,1.0499999999999972,-7.699999999999999
2010,Czech Republic,Ghana,0,,,2,,,Group stage,Czechia,Ghana,,24.91,,23.65,7.0,29.0,22.0,,
2010,Italy,United States,1,,,1,,,Group stage,Italy,USA,28.74,28.83,35.52,50.13,4.0,,,-0.08999999999999986,-14.61
2010,Argentina,Serbia and Montenegro,6,,,0,,,Group stage,Argentina,Serbia and Montenegro,27.57,28.48,24.43,26.91,6.0,27.0,21.0,-0.9100000000000001,-2.4800000000000004
2010,Netherlands,Côte d'Ivoire,2,,,1,,,Group stage,Netherlands,Cote d'Ivoire,28.13,,35.91,,3.0,,,,
2010,Mexico,Angola,0,,,0,,,Group stage,Mexico,Angola,27.52,26.74,43.35,19.39,18.0,31.0,13.0,0.7800000000000011,23.96
2010,Ecuador,Costa Rica,3,,,0,,,Group stage,Ecuador,Costa Rica,27.96,27.7,34.26,39.96,29.0,25.0,-4.0,0.26000000000000156,-5.700000000000003
2010,England,Trinidad and Tobago,2,,,0,,,Group stage,England,Trinidad and Tobago,29.0,29.57,35.65,40.22,8.0,29.0,21.0,-0.5700000000000003,-4.57
2010,Sweden,Paraguay,1,,,0,,,Group stage,Sweden,Paraguay,27.3,28.87,27.3,33.48,17.0,20.0,3.0,-1.5700000000000003,-6.179999999999996
2010,Spain,Ukraine,4,,,0,,,Group stage,Spain,Ukraine,26.3,26.39,38.3,29.74,2.0,28.0,26.0,-0.08999999999999986,8.559999999999999
2010,Tunisia,Saudi Arabia,2,,,2,,,Group stage,Tunisia,Saudi Arabia,27.43,26.43,31.22,48.17,26.0,28.0,2.0,1.0,-16.950000000000003
2010,Germany,Poland,1,,,0,,,Group stage,Germany,Poland,25.35,28.74,26.57,25.83,5.0,31.0,26.0,-3.389999999999997,0.740000000000002
2010,Korea Republic,Togo,2,,,1,,,Group stage,South Korea,Togo,27.13,25.96,42.09,21.04,,32.0,,1.1699999999999982,21.050000000000004
2010,France,Switzerland,0,,,0,,,Group stage,France,Switzerland,28.17,27.13,30.65,27.43,10.0,14.0,4.0,1.0400000000000027,3.219999999999999
2010,Brazil,Croatia,1,,,0,,,Group stage,Brazil,Croatia,29.17,28.13,38.7,27.57,1.0,11.0,10.0,1.0400000000000027,11.130000000000003
2010,Australia,Japan,3,,,1,,,Group stage,Australia,Japan,29.13,28.17,32.83,47.74,22.0,30.0,8.0,0.9599999999999973,-14.910000000000004
2010,United States,Czech Republic,0,,,3,,,Group stage,USA,Czechia,28.83,,50.13,,,7.0,,,
2010,Italy,Ghana,2,,,0,,,Group stage,Italy,Ghana,28.74,24.91,35.52,23.65,4.0,29.0,25.0,3.8299999999999983,11.870000000000005
2010,Serbia and Montenegro,Netherlands,0,,,1,,,Group stage,Serbia and Montenegro,Netherlands,28.48,28.13,26.91,35.91,27.0,3.0,-24.0,0.3500000000000014,-8.999999999999996
2010,Mexico,IR Iran,3,,,1,,,Group stage,Mexico,Iran,27.52,27.17,43.35,36.83,18.0,,,0.34999999999999787,6.520000000000003
2010,Angola,Portugal,0,,,1,,,Group stage,Angola,Portugal,26.74,28.22,19.39,29.13,31.0,12.0,-19.0,-1.4800000000000004,-9.739999999999998
2010,England,Paraguay,1,,,0,,,Group stage,England,Paraguay,29.0,28.87,35.65,33.48,8.0,20.0,12.0,0.129999999999999,2.1700000000000017
2010,Trinidad and Tobago,Sweden,0,,,0,,,Group stage,Trinidad and Tobago,Sweden,29.57,27.3,40.22,27.3,29.0,17.0,-12.0,2.2699999999999996,12.919999999999998
2010,Argentina,Côte d'Ivoire,2,,,1,,,Group stage,Argentina,Cote d'Ivoire,27.57,,24.43,,6.0,,,,
2010,Germany,Costa Rica,4,,,2,,,Group stage,Germany,Costa Rica,25.35,27.7,26.57,39.96,5.0,25.0,20.0,-2.349999999999998,-13.39
2006,Poland,Ecuador,0,,,2,,,Group stage,Poland,Ecuador,27.17,27.0,23.83,34.78,21.0,25.0,4.0,0.1700000000000017,-10.950000000000003
2006,Germany,Brazil,0,,,2,,,Final,Germany,Brazil,26.96,28.7,32.22,43.78,15.0,1.0,-14.0,-1.7399999999999984,-11.560000000000002
2006,Korea Republic,Türkiye,2,,,3,,,Third-place match,South Korea,Turkey,27.13,28.26,42.09,31.57,,,,-1.1300000000000026,10.520000000000003
2006,Brazil,Türkiye,1,,,0,,,Semi-finals,Brazil,Turkey,28.7,28.26,43.78,31.57,1.0,,,0.4399999999999977,12.21
2006,Germany,Korea Republic,1,,,0,,,Semi-finals,Germany,South Korea,26.96,27.13,32.22,42.09,15.0,,,-0.16999999999999815,-9.870000000000005
2006,Spain,Korea Republic,0,,3.0,0,,5.0,Quarter-finals,Spain,South Korea,26.26,27.13,25.26,42.09,5.0,,,-0.8699999999999974,-16.830000000000002
2006,Senegal,Türkiye,0,,,1,,,Quarter-finals,Senegal,Turkey,25.35,28.26,18.87,31.57,32.0,,,-2.91,-12.7
2006,England,Brazil,1,,,2,,,Quarter-finals,England,Brazil,25.87,28.7,32.09,43.78,11.0,1.0,-10.0,-2.8299999999999983,-11.689999999999998
2006,Germany,United States,1,,,0,,,Quarter-finals,Germany,USA,26.96,28.83,32.22,50.13,15.0,,,-1.8699999999999974,-17.910000000000004
